Treatment,Gene,Rep,Sex,Age
18C/Std,CG42750,9,Male,115
18C/Std,CG42750,10,Male,195
18C/Std,CG42750,11,Male,178
18C/Std,CG42750,13,Male,185
18C/Std,CG42750,14,Male,150
18C/Std,CG42750,16,Male,147
18C/Std,CG42750,17,Male,185
18C/Std,CG42750,19,Male,136
18C/Std,CG42750,20,Male,150
18C/Std,CG42750,22,Male,190
18C/Std,CG42750,23,Male,130
18C/Std,CG42750,24,Male,154
18C/Std,CG42750,25,Male,185
18C/Std,CG42750,26,Male,185
18C/Std,CG42750,27,Male,131
18C/Std,CG42750,28,Male,129
18C/Std,CG42750,30,Male,196
18C/Std,CG42750,31,Male,160
18C/Std,CG42750,32,Male,115
18C/Std,CG42750,33,Male,108
18C/Std,CG42750,34,Male,129
18C/Std,CG42750,35,Male,66
18C/Std,CG42750,37,Male,178
18C/Std,CG42750,39,Male,147
18C/Std,CG42750,40,Male,154
18C/Std,CG42750,41,Male,171
18C/Std,CG42750,42,Male,199
18C/Std,CG42750,43,Male,75
18C/Std,CG42750,44,Male,154
18C/Std,CG42750,47,Male,179
18C/Std,CG42750,48,Male,165
18C/Std,CG9265,1,Female,119
18C/Std,CG9265,2,Female,140
18C/Std,CG9265,3,Female,140
18C/Std,CG9265,4,Female,105
18C/Std,CG9265,5,Female,107
18C/Std,CG9265,8,Female,147
18C/Std,CG9265,9,Female,93
18C/Std,CG9265,12,Female,59
18C/Std,CG9265,14,Female,123
18C/Std,CG9265,16,Female,130
18C/Std,CG9265,17,Female,114
18C/Std,CG9265,18,Female,123
18C/Std,CG9265,19,Female,63
18C/Std,CG9265,20,Female,126
18C/Std,CG9265,21,Female,123
18C/Std,CG9265,22,Female,99
18C/Std,CG9265,25,Female,133
18C/Std,CG9265,26,Female,128
18C/Std,CG9265,32,Female,112
18C/Std,CG9265,33,Female,147
18C/Std,CG9265,34,Female,105
18C/Std,CG9265,36,Female,100
18C/Std,CG9265,37,Female,86
18C/Std,CG9265,40,Female,121
18C/Std,CG9265,41,Female,128
18C/Std,CG9265,43,Female,95
18C/Std,CG9265,44,Female,119
18C/Std,CG9265,45,Female,125
18C/Std,CG9265,46,Female,63
18C/Std,CG9265,1,Female,140
18C/Std,CG9265,2,Female,141
18C/Std,CG9265,3,Female,142
18C/Std,CG9265,4,Female,126
18C/Std,CG9265,5,Female,133
18C/Std,CG9265,6,Female,140
18C/Std,CG9265,7,Female,123
18C/Std,CG9265,8,Female,149
18C/Std,CG9265,9,Female,126
18C/Std,CG9265,11,Female,140
18C/Std,CG9265,13,Female,123
18C/Std,CG9265,14,Female,126
18C/Std,CG9265,15,Female,85
18C/Std,CG9265,16,Female,130
18C/Std,CG9265,17,Female,142
18C/Std,CG9265,18,Female,147
18C/Std,CG9265,19,Female,112
18C/Std,CG9265,20,Female,128
18C/Std,CG9265,21,Female,123
18C/Std,CG9265,22,Female,102
18C/Std,CG9265,24,Female,144
18C/Std,CG9265,25,Female,133
18C/Std,CG9265,26,Female,135
18C/Std,CG9265,27,Female,98
18C/Std,CG9265,29,Female,119
18C/Std,CG9265,30,Female,119
18C/Std,CG9265,32,Female,144
18C/Std,CG9265,33,Female,147
18C/Std,CG9265,34,Female,128
18C/Std,CG9265,35,Female,77
18C/Std,CG9265,36,Female,119
18C/Std,CG9265,37,Female,112
18C/Std,CG9265,38,Female,116
18C/Std,CG9265,39,Female,98
18C/Std,CG9265,40,Female,133
18C/Std,CG9265,41,Female,130
18C/Std,CG9265,42,Female,135
18C/Std,CG9265,43,Female,128
18C/Std,CG9265,44,Female,147
18C/Std,CG9265,45,Female,128
18C/Std,CG9265,46,Female,63
18C/Std,CG9265,47,Female,51
18C/Std,CG9265,1,Female,154
18C/Std,CG9265,3,Female,154
18C/Std,CG9265,4,Female,140
18C/Std,CG9265,5,Female,141
18C/Std,CG9265,6,Female,142
18C/Std,CG9265,7,Female,147
18C/Std,CG9265,8,Female,150
18C/Std,CG9265,9,Female,135
18C/Std,CG9265,11,Female,147
18C/Std,CG9265,12,Female,112
18C/Std,CG9265,13,Female,127
18C/Std,CG9265,14,Female,141
18C/Std,CG9265,15,Female,98
18C/Std,CG9265,16,Female,147
18C/Std,CG9265,17,Female,142
18C/Std,CG9265,18,Female,150
18C/Std,CG9265,19,Female,114
18C/Std,CG9265,20,Female,142
18C/Std,CG9265,21,Female,140
18C/Std,CG9265,22,Female,126
18C/Std,CG9265,24,Female,147
18C/Std,CG9265,25,Female,154
18C/Std,CG9265,26,Female,135
18C/Std,CG9265,27,Female,105
18C/Std,CG9265,29,Female,119
18C/Std,CG9265,30,Female,133
18C/Std,CG9265,32,Female,151
18C/Std,CG9265,33,Female,154
18C/Std,CG9265,34,Female,144
18C/Std,CG9265,35,Female,98
18C/Std,CG9265,36,Female,140
18C/Std,CG9265,37,Female,114
18C/Std,CG9265,38,Female,121
18C/Std,CG9265,39,Female,119
18C/Std,CG9265,40,Female,140
18C/Std,CG9265,41,Female,147
18C/Std,CG9265,42,Female,135
18C/Std,CG9265,43,Female,161
18C/Std,CG9265,44,Female,151
18C/Std,CG9265,45,Female,128
18C/Std,CG9265,46,Female,109
18C/Std,CG9265,47,Female,133
18C/Std,CG9265,1,Male,119
18C/Std,CG9265,2,Male,105
18C/Std,CG9265,3,Male,140
18C/Std,CG9265,4,Male,123
18C/Std,CG9265,6,Male,126
18C/Std,CG9265,7,Male,137
18C/Std,CG9265,8,Male,126
18C/Std,CG9265,12,Male,135
18C/Std,CG9265,14,Male,135
18C/Std,CG9265,15,Male,161
18C/Std,CG9265,18,Male,126
18C/Std,CG9265,20,Male,135
18C/Std,CG9265,22,Male,119
18C/Std,CG9265,24,Male,147
18C/Std,CG9265,25,Male,30
18C/Std,CG9265,27,Male,133
18C/Std,CG9265,30,Male,149
18C/Std,CG9265,33,Male,79
18C/Std,CG9265,34,Male,74
18C/Std,CG9265,35,Male,105
18C/Std,CG9265,36,Male,92
18C/Std,CG9265,37,Male,77
18C/Std,CG9265,38,Male,112
18C/Std,CG9265,40,Male,137
18C/Std,CG9265,41,Male,98
18C/Std,CG9265,42,Male,63
18C/Std,CG9265,45,Male,119
18C/Std,CG9265,47,Male,4
18C/Std,CG9265,1,Male,133
18C/Std,CG9265,2,Male,149
18C/Std,CG9265,3,Male,154
18C/Std,CG9265,4,Male,154
18C/Std,CG9265,5,Male,114
18C/Std,CG9265,6,Male,136
18C/Std,CG9265,7,Male,147
18C/Std,CG9265,8,Male,150
18C/Std,CG9265,9,Male,149
18C/Std,CG9265,11,Male,154
18C/Std,CG9265,12,Male,154
18C/Std,CG9265,14,Male,135
18C/Std,CG9265,15,Male,161
18C/Std,CG9265,16,Male,121
18C/Std,CG9265,17,Male,161
18C/Std,CG9265,18,Male,140
18C/Std,CG9265,19,Male,63
18C/Std,CG9265,20,Male,162
18C/Std,CG9265,21,Male,134
18C/Std,CG9265,22,Male,119
18C/Std,CG9265,24,Male,147
18C/Std,CG9265,25,Male,79
18C/Std,CG9265,26,Male,121
18C/Std,CG9265,27,Male,147
18C/Std,CG9265,29,Male,119
18C/Std,CG9265,30,Male,151
18C/Std,CG9265,32,Male,121
18C/Std,CG9265,33,Male,102
18C/Std,CG9265,34,Male,128
18C/Std,CG9265,35,Male,119
18C/Std,CG9265,36,Male,92
18C/Std,CG9265,37,Male,92
18C/Std,CG9265,38,Male,147
18C/Std,CG9265,39,Male,119
18C/Std,CG9265,40,Male,161
18C/Std,CG9265,41,Male,147
18C/Std,CG9265,43,Male,135
18C/Std,CG9265,44,Male,119
18C/Std,CG9265,45,Male,147
18C/Std,CG9265,46,Male,109
18C/Std,CG9265,47,Male,4
18C/Std,CG9265,1,Male,144
18C/Std,CG9265,2,Male,171
18C/Std,CG9265,3,Male,177
18C/Std,CG9265,4,Male,169
18C/Std,CG9265,5,Male,121
18C/Std,CG9265,6,Male,137
18C/Std,CG9265,7,Male,147
18C/Std,CG9265,8,Male,176
18C/Std,CG9265,9,Male,169
18C/Std,CG9265,11,Male,171
18C/Std,CG9265,12,Male,168
18C/Std,CG9265,14,Male,135
18C/Std,CG9265,15,Male,163
18C/Std,CG9265,16,Male,135
18C/Std,CG9265,17,Male,163
18C/Std,CG9265,18,Male,178
18C/Std,CG9265,19,Male,149
18C/Std,CG9265,20,Male,177
18C/Std,CG9265,21,Male,140
18C/Std,CG9265,22,Male,123
18C/Std,CG9265,24,Male,147
18C/Std,CG9265,25,Male,149
18C/Std,CG9265,26,Male,157
18C/Std,CG9265,27,Male,149
18C/Std,CG9265,29,Male,158
18C/Std,CG9265,30,Male,168
18C/Std,CG9265,32,Male,140
18C/Std,CG9265,33,Male,119
18C/Std,CG9265,34,Male,177
18C/Std,CG9265,35,Male,144
18C/Std,CG9265,36,Male,119
18C/Std,CG9265,37,Male,140
18C/Std,CG9265,38,Male,157
18C/Std,CG9265,39,Male,161
18C/Std,CG9265,40,Male,172
18C/Std,CG9265,41,Male,162
18C/Std,CG9265,42,Male,112
18C/Std,CG9265,43,Male,168
18C/Std,CG9265,44,Male,147
18C/Std,CG9265,45,Male,161
18C/Std,CG9265,46,Male,112
18C/Std,Cht-2,2,Female,81
18C/Std,Cht-2,3,Female,123
18C/Std,Cht-2,4,Female,108
18C/Std,Cht-2,7,Female,144
18C/Std,Cht-2,8,Female,95
18C/Std,Cht-2,10,Female,142
18C/Std,Cht-2,11,Female,123
18C/Std,Cht-2,15,Female,116
18C/Std,Cht-2,16,Female,128
18C/Std,Cht-2,17,Female,128
18C/Std,Cht-2,18,Female,144
18C/Std,Cht-2,21,Female,4
18C/Std,Cht-2,22,Female,79
18C/Std,Cht-2,23,Female,10
18C/Std,Cht-2,25,Female,4
18C/Std,Cht-2,28,Female,58
18C/Std,Cht-2,33,Female,133
18C/Std,Cht-2,35,Female,119
18C/Std,Cht-2,37,Female,95
18C/Std,Cht-2,38,Female,84
18C/Std,Cht-2,40,Female,63
18C/Std,Cht-2,42,Female,77
18C/Std,Cht-2,46,Female,121
18C/Std,Cht-2,47,Female,4
18C/Std,Cht-2,3,Female,126
18C/Std,Cht-2,4,Female,112
18C/Std,Cht-2,5,Female,140
18C/Std,Cht-2,6,Female,122
18C/Std,Cht-2,7,Female,147
18C/Std,Cht-2,8,Female,128
18C/Std,Cht-2,9,Female,81
18C/Std,Cht-2,10,Female,147
18C/Std,Cht-2,11,Female,144
18C/Std,Cht-2,12,Female,78
18C/Std,Cht-2,13,Female,136
18C/Std,Cht-2,15,Female,122
18C/Std,Cht-2,16,Female,136
18C/Std,Cht-2,17,Female,135
18C/Std,Cht-2,18,Female,144
18C/Std,Cht-2,20,Female,84
18C/Std,Cht-2,22,Female,84
18C/Std,Cht-2,23,Female,57
18C/Std,Cht-2,24,Female,99
18C/Std,Cht-2,27,Female,154
18C/Std,Cht-2,28,Female,140
18C/Std,Cht-2,29,Female,119
18C/Std,Cht-2,30,Female,73
18C/Std,Cht-2,31,Female,91
18C/Std,Cht-2,33,Female,147
18C/Std,Cht-2,35,Female,137
18C/Std,Cht-2,36,Female,119
18C/Std,Cht-2,37,Female,109
18C/Std,Cht-2,38,Female,87
18C/Std,Cht-2,39,Female,112
18C/Std,Cht-2,40,Female,121
18C/Std,Cht-2,41,Female,98
18C/Std,Cht-2,42,Female,116
18C/Std,Cht-2,43,Female,65
18C/Std,Cht-2,44,Female,105
18C/Std,Cht-2,45,Female,142
18C/Std,Cht-2,46,Female,121
18C/Std,Cht-2,47,Female,136
18C/Std,Cht-2,48,Female,137
18C/Std,Cht-2,2,Female,135
18C/Std,Cht-2,3,Female,130
18C/Std,Cht-2,4,Female,147
18C/Std,Cht-2,5,Female,142
18C/Std,Cht-2,6,Female,123
18C/Std,Cht-2,7,Female,147
18C/Std,Cht-2,8,Female,151
18C/Std,Cht-2,9,Female,126
18C/Std,Cht-2,10,Female,147
18C/Std,Cht-2,11,Female,147
18C/Std,Cht-2,12,Female,130
18C/Std,Cht-2,13,Female,140
18C/Std,Cht-2,15,Female,135
18C/Std,Cht-2,16,Female,147
18C/Std,Cht-2,18,Female,144
18C/Std,Cht-2,20,Female,112
18C/Std,Cht-2,21,Female,140
18C/Std,Cht-2,22,Female,129
18C/Std,Cht-2,23,Female,81
18C/Std,Cht-2,24,Female,127
18C/Std,Cht-2,25,Female,57
18C/Std,Cht-2,27,Female,154
18C/Std,Cht-2,28,Female,154
18C/Std,Cht-2,29,Female,122
18C/Std,Cht-2,30,Female,84
18C/Std,Cht-2,31,Female,98
18C/Std,Cht-2,33,Female,154
18C/Std,Cht-2,35,Female,137
18C/Std,Cht-2,36,Female,130
18C/Std,Cht-2,37,Female,114
18C/Std,Cht-2,38,Female,149
18C/Std,Cht-2,39,Female,119
18C/Std,Cht-2,40,Female,140
18C/Std,Cht-2,41,Female,112
18C/Std,Cht-2,42,Female,133
18C/Std,Cht-2,43,Female,98
18C/Std,Cht-2,44,Female,112
18C/Std,Cht-2,45,Female,147
18C/Std,Cht-2,46,Female,130
18C/Std,Cht-2,47,Female,154
18C/Std,Cht-2,48,Female,147
18C/Std,Cht-2,2,Male,91
18C/Std,Cht-2,3,Male,93
18C/Std,Cht-2,4,Male,126
18C/Std,Cht-2,5,Male,144
18C/Std,Cht-2,7,Male,126
18C/Std,Cht-2,8,Male,77
18C/Std,Cht-2,9,Male,134
18C/Std,Cht-2,10,Male,21
18C/Std,Cht-2,11,Male,123
18C/Std,Cht-2,12,Male,11
18C/Std,Cht-2,15,Male,126
18C/Std,Cht-2,16,Male,123
18C/Std,Cht-2,17,Male,98
18C/Std,Cht-2,20,Male,14
18C/Std,Cht-2,22,Male,147
18C/Std,Cht-2,23,Male,84
18C/Std,Cht-2,24,Male,93
18C/Std,Cht-2,27,Male,140
18C/Std,Cht-2,28,Male,59
18C/Std,Cht-2,30,Male,91
18C/Std,Cht-2,35,Male,119
18C/Std,Cht-2,36,Male,119
18C/Std,Cht-2,37,Male,149
18C/Std,Cht-2,38,Male,137
18C/Std,Cht-2,39,Male,46
18C/Std,Cht-2,40,Male,21
18C/Std,Cht-2,41,Male,121
18C/Std,Cht-2,42,Male,77
18C/Std,Cht-2,43,Male,63
18C/Std,Cht-2,47,Male,63
18C/Std,Cht-2,2,Male,126
18C/Std,Cht-2,3,Male,154
18C/Std,Cht-2,4,Male,126
18C/Std,Cht-2,5,Male,144
18C/Std,Cht-2,6,Male,91
18C/Std,Cht-2,7,Male,144
18C/Std,Cht-2,8,Male,168
18C/Std,Cht-2,9,Male,149
18C/Std,Cht-2,10,Male,130
18C/Std,Cht-2,11,Male,126
18C/Std,Cht-2,12,Male,74
18C/Std,Cht-2,15,Male,154
18C/Std,Cht-2,16,Male,147
18C/Std,Cht-2,17,Male,112
18C/Std,Cht-2,18,Male,126
18C/Std,Cht-2,20,Male,99
18C/Std,Cht-2,21,Male,56
18C/Std,Cht-2,22,Male,147
18C/Std,Cht-2,23,Male,162
18C/Std,Cht-2,24,Male,114
18C/Std,Cht-2,25,Male,63
18C/Std,Cht-2,27,Male,140
18C/Std,Cht-2,29,Male,142
18C/Std,Cht-2,30,Male,161
18C/Std,Cht-2,31,Male,119
18C/Std,Cht-2,33,Male,133
18C/Std,Cht-2,35,Male,144
18C/Std,Cht-2,36,Male,119
18C/Std,Cht-2,37,Male,151
18C/Std,Cht-2,38,Male,140
18C/Std,Cht-2,40,Male,91
18C/Std,Cht-2,41,Male,121
18C/Std,Cht-2,42,Male,93
18C/Std,Cht-2,44,Male,88
18C/Std,Cht-2,45,Male,121
18C/Std,Cht-2,46,Male,121
18C/Std,Cht-2,48,Male,98
18C/Std,Cht-2,2,Male,168
18C/Std,Cht-2,4,Male,170
18C/Std,Cht-2,5,Male,154
18C/Std,Cht-2,6,Male,169
18C/Std,Cht-2,7,Male,182
18C/Std,Cht-2,8,Male,185
18C/Std,Cht-2,9,Male,171
18C/Std,Cht-2,10,Male,147
18C/Std,Cht-2,11,Male,140
18C/Std,Cht-2,12,Male,154
18C/Std,Cht-2,15,Male,172
18C/Std,Cht-2,16,Male,175
18C/Std,Cht-2,17,Male,175
18C/Std,Cht-2,18,Male,142
18C/Std,Cht-2,20,Male,144
18C/Std,Cht-2,21,Male,123
18C/Std,Cht-2,22,Male,175
18C/Std,Cht-2,23,Male,162
18C/Std,Cht-2,24,Male,165
18C/Std,Cht-2,25,Male,112
18C/Std,Cht-2,27,Male,147
18C/Std,Cht-2,28,Male,140
18C/Std,Cht-2,29,Male,165
18C/Std,Cht-2,30,Male,182
18C/Std,Cht-2,31,Male,158
18C/Std,Cht-2,33,Male,133
18C/Std,Cht-2,35,Male,154
18C/Std,Cht-2,36,Male,151
18C/Std,Cht-2,37,Male,169
18C/Std,Cht-2,38,Male,169
18C/Std,Cht-2,39,Male,98
18C/Std,Cht-2,40,Male,161
18C/Std,Cht-2,41,Male,158
18C/Std,Cht-2,42,Male,105
18C/Std,Cht-2,43,Male,154
18C/Std,Cht-2,44,Male,140
18C/Std,Cht-2,45,Male,147
18C/Std,Cht-2,46,Male,158
18C/Std,Cht-2,47,Male,102
18C/Std,Cht-2,48,Male,186
18C/Std,cka,3,Female,123
18C/Std,cka,4,Female,98
18C/Std,cka,6,Female,142
18C/Std,cka,7,Female,135
18C/Std,cka,9,Female,142
18C/Std,cka,10,Female,119
18C/Std,cka,11,Female,119
18C/Std,cka,12,Female,67
18C/Std,cka,14,Female,23
18C/Std,cka,16,Female,147
18C/Std,cka,17,Female,70
18C/Std,cka,19,Female,144
18C/Std,cka,21,Female,105
18C/Std,cka,23,Female,119
18C/Std,cka,25,Female,105
18C/Std,cka,26,Female,112
18C/Std,cka,27,Female,133
18C/Std,cka,28,Female,4
18C/Std,cka,29,Female,130
18C/Std,cka,30,Female,100
18C/Std,cka,31,Female,95
18C/Std,cka,32,Female,109
18C/Std,cka,33,Female,126
18C/Std,cka,34,Female,151
18C/Std,cka,35,Female,77
18C/Std,cka,42,Female,86
18C/Std,cka,43,Female,137
18C/Std,cka,44,Female,105
18C/Std,cka,45,Female,128
18C/Std,cka,46,Female,119
18C/Std,cka,47,Female,7
18C/Std,cka,48,Female,126
18C/Std,cka,2,Female,91
18C/Std,cka,3,Female,129
18C/Std,cka,4,Female,126
18C/Std,cka,6,Female,144
18C/Std,cka,7,Female,142
18C/Std,cka,8,Female,119
18C/Std,cka,9,Female,163
18C/Std,cka,10,Female,147
18C/Std,cka,11,Female,128
18C/Std,cka,12,Female,77
18C/Std,cka,13,Female,84
18C/Std,cka,14,Female,94
18C/Std,cka,16,Female,168
18C/Std,cka,17,Female,105
18C/Std,cka,19,Female,144
18C/Std,cka,21,Female,107
18C/Std,cka,23,Female,121
18C/Std,cka,25,Female,119
18C/Std,cka,26,Female,121
18C/Std,cka,27,Female,161
18C/Std,cka,28,Female,140
18C/Std,cka,29,Female,133
18C/Std,cka,30,Female,121
18C/Std,cka,31,Female,123
18C/Std,cka,32,Female,112
18C/Std,cka,33,Female,133
18C/Std,cka,34,Female,151
18C/Std,cka,35,Female,142
18C/Std,cka,36,Female,98
18C/Std,cka,37,Female,91
18C/Std,cka,38,Female,147
18C/Std,cka,39,Female,109
18C/Std,cka,40,Female,95
18C/Std,cka,41,Female,112
18C/Std,cka,42,Female,95
18C/Std,cka,43,Female,140
18C/Std,cka,44,Female,105
18C/Std,cka,45,Female,142
18C/Std,cka,46,Female,119
18C/Std,cka,47,Female,95
18C/Std,cka,48,Female,140
18C/Std,cka,2,Female,105
18C/Std,cka,3,Female,155
18C/Std,cka,4,Female,158
18C/Std,cka,6,Female,158
18C/Std,cka,7,Female,142
18C/Std,cka,8,Female,122
18C/Std,cka,9,Female,163
18C/Std,cka,10,Female,147
18C/Std,cka,11,Female,163
18C/Std,cka,13,Female,98
18C/Std,cka,14,Female,112
18C/Std,cka,17,Female,112
18C/Std,cka,19,Female,158
18C/Std,cka,21,Female,147
18C/Std,cka,23,Female,147
18C/Std,cka,25,Female,154
18C/Std,cka,26,Female,121
18C/Std,cka,27,Female,168
18C/Std,cka,28,Female,147
18C/Std,cka,29,Female,133
18C/Std,cka,30,Female,126
18C/Std,cka,31,Female,140
18C/Std,cka,32,Female,116
18C/Std,cka,33,Female,147
18C/Std,cka,34,Female,161
18C/Std,cka,35,Female,144
18C/Std,cka,36,Female,105
18C/Std,cka,37,Female,105
18C/Std,cka,38,Female,147
18C/Std,cka,39,Female,151
18C/Std,cka,40,Female,130
18C/Std,cka,41,Female,126
18C/Std,cka,42,Female,112
18C/Std,cka,43,Female,149
18C/Std,cka,44,Female,128
18C/Std,cka,45,Female,162
18C/Std,cka,46,Female,157
18C/Std,cka,47,Female,147
18C/Std,cka,48,Female,154
18C/Std,cka,2,Male,140
18C/Std,cka,3,Male,147
18C/Std,cka,6,Male,144
18C/Std,cka,7,Male,11
18C/Std,cka,8,Male,64
18C/Std,cka,9,Male,93
18C/Std,cka,10,Male,37
18C/Std,cka,11,Male,121
18C/Std,cka,13,Male,114
18C/Std,cka,15,Male,14
18C/Std,cka,17,Male,99
18C/Std,cka,19,Male,122
18C/Std,cka,25,Male,105
18C/Std,cka,27,Male,105
18C/Std,cka,29,Male,121
18C/Std,cka,30,Male,105
18C/Std,cka,33,Male,105
18C/Std,cka,34,Male,114
18C/Std,cka,35,Male,72
18C/Std,cka,36,Male,15
18C/Std,cka,38,Male,126
18C/Std,cka,39,Male,14
18C/Std,cka,41,Male,112
18C/Std,cka,42,Male,126
18C/Std,cka,44,Male,126
18C/Std,cka,45,Male,107
18C/Std,cka,46,Male,84
18C/Std,cka,47,Male,119
18C/Std,cka,2,Male,147
18C/Std,cka,3,Male,161
18C/Std,cka,4,Male,165
18C/Std,cka,6,Male,161
18C/Std,cka,7,Male,112
18C/Std,cka,8,Male,116
18C/Std,cka,9,Male,147
18C/Std,cka,10,Male,91
18C/Std,cka,11,Male,168
18C/Std,cka,13,Male,162
18C/Std,cka,14,Male,67
18C/Std,cka,15,Male,119
18C/Std,cka,16,Male,123
18C/Std,cka,17,Male,112
18C/Std,cka,19,Male,126
18C/Std,cka,21,Male,161
18C/Std,cka,23,Male,147
18C/Std,cka,25,Male,112
18C/Std,cka,26,Male,112
18C/Std,cka,27,Male,133
18C/Std,cka,28,Male,114
18C/Std,cka,29,Male,128
18C/Std,cka,30,Male,119
18C/Std,cka,31,Male,123
18C/Std,cka,32,Male,119
18C/Std,cka,33,Male,147
18C/Std,cka,34,Male,147
18C/Std,cka,35,Male,121
18C/Std,cka,36,Male,84
18C/Std,cka,37,Male,140
18C/Std,cka,38,Male,126
18C/Std,cka,39,Male,16
18C/Std,cka,40,Male,98
18C/Std,cka,41,Male,119
18C/Std,cka,42,Male,149
18C/Std,cka,43,Male,112
18C/Std,cka,44,Male,156
18C/Std,cka,45,Male,126
18C/Std,cka,46,Male,121
18C/Std,cka,47,Male,147
18C/Std,cka,48,Male,84
18C/Std,cka,2,Male,157
18C/Std,cka,3,Male,170
18C/Std,cka,4,Male,175
18C/Std,cka,6,Male,161
18C/Std,cka,7,Male,133
18C/Std,cka,8,Male,162
18C/Std,cka,9,Male,147
18C/Std,cka,10,Male,142
18C/Std,cka,11,Male,179
18C/Std,cka,13,Male,162
18C/Std,cka,14,Male,112
18C/Std,cka,16,Male,144
18C/Std,cka,17,Male,133
18C/Std,cka,19,Male,142
18C/Std,cka,21,Male,191
18C/Std,cka,23,Male,182
18C/Std,cka,25,Male,154
18C/Std,cka,26,Male,151
18C/Std,cka,28,Male,171
18C/Std,cka,29,Male,128
18C/Std,cka,30,Male,126
18C/Std,cka,31,Male,171
18C/Std,cka,32,Male,133
18C/Std,cka,33,Male,157
18C/Std,cka,34,Male,151
18C/Std,cka,35,Male,140
18C/Std,cka,36,Male,126
18C/Std,cka,37,Male,168
18C/Std,cka,38,Male,140
18C/Std,cka,39,Male,176
18C/Std,cka,40,Male,154
18C/Std,cka,41,Male,147
18C/Std,cka,42,Male,168
18C/Std,cka,43,Male,126
18C/Std,cka,44,Male,165
18C/Std,cka,45,Male,161
18C/Std,cka,46,Male,126
18C/Std,cka,47,Male,161
18C/Std,cka,48,Male,140
18C/Std,Control,2,Female,154
18C/Std,Control,3,Female,88
18C/Std,Control,4,Female,150
18C/Std,Control,5,Female,70
18C/Std,Control,6,Female,133
18C/Std,Control,9,Female,84
18C/Std,Control,10,Female,154
18C/Std,Control,13,Female,109
18C/Std,Control,15,Female,120
18C/Std,Control,18,Female,130
18C/Std,Control,19,Female,140
18C/Std,Control,20,Female,128
18C/Std,Control,22,Female,128
18C/Std,Control,23,Female,99
18C/Std,Control,24,Female,115
18C/Std,Control,25,Female,119
18C/Std,Control,26,Female,140
18C/Std,Control,27,Female,123
18C/Std,Control,28,Female,147
18C/Std,Control,29,Female,135
18C/Std,Control,30,Female,140
18C/Std,Control,32,Female,119
18C/Std,Control,33,Female,112
18C/Std,Control,34,Female,140
18C/Std,Control,37,Female,140
18C/Std,Control,38,Female,121
18C/Std,Control,40,Female,161
18C/Std,Control,41,Female,102
18C/Std,Control,43,Female,119
18C/Std,Control,45,Female,116
18C/Std,Control,47,Female,119
18C/Std,Control,1,Female,140
18C/Std,Control,2,Female,154
18C/Std,Control,3,Female,114
18C/Std,Control,4,Female,172
18C/Std,Control,5,Female,154
18C/Std,Control,6,Female,142
18C/Std,Control,8,Female,120
18C/Std,Control,9,Female,91
18C/Std,Control,10,Female,168
18C/Std,Control,11,Female,155
18C/Std,Control,13,Female,133
18C/Std,Control,14,Female,87
18C/Std,Control,15,Female,142
18C/Std,Control,16,Female,101
18C/Std,Control,17,Female,168
18C/Std,Control,18,Female,133
18C/Std,Control,19,Female,147
18C/Std,Control,20,Female,149
18C/Std,Control,21,Female,94
18C/Std,Control,22,Female,140
18C/Std,Control,23,Female,135
18C/Std,Control,24,Female,126
18C/Std,Control,25,Female,137
18C/Std,Control,26,Female,140
18C/Std,Control,27,Female,154
18C/Std,Control,28,Female,147
18C/Std,Control,29,Female,149
18C/Std,Control,30,Female,142
18C/Std,Control,31,Female,81
18C/Std,Control,32,Female,133
18C/Std,Control,33,Female,112
18C/Std,Control,34,Female,147
18C/Std,Control,35,Female,63
18C/Std,Control,36,Female,133
18C/Std,Control,37,Female,147
18C/Std,Control,38,Female,133
18C/Std,Control,39,Female,119
18C/Std,Control,40,Female,161
18C/Std,Control,41,Female,105
18C/Std,Control,42,Female,116
18C/Std,Control,43,Female,119
18C/Std,Control,44,Female,140
18C/Std,Control,45,Female,129
18C/Std,Control,46,Female,140
18C/Std,Control,48,Female,133
18C/Std,Control,1,Female,157
18C/Std,Control,2,Female,178
18C/Std,Control,3,Female,142
18C/Std,Control,4,Female,173
18C/Std,Control,5,Female,161
18C/Std,Control,6,Female,154
18C/Std,Control,8,Female,123
18C/Std,Control,9,Female,150
18C/Std,Control,10,Female,179
18C/Std,Control,11,Female,155
18C/Std,Control,13,Female,162
18C/Std,Control,14,Female,123
18C/Std,Control,15,Female,147
18C/Std,Control,16,Female,122
18C/Std,Control,17,Female,171
18C/Std,Control,18,Female,135
18C/Std,Control,19,Female,168
18C/Std,Control,20,Female,161
18C/Std,Control,21,Female,94
18C/Std,Control,22,Female,144
18C/Std,Control,23,Female,140
18C/Std,Control,24,Female,133
18C/Std,Control,25,Female,140
18C/Std,Control,26,Female,143
18C/Std,Control,27,Female,154
18C/Std,Control,28,Female,151
18C/Std,Control,29,Female,150
18C/Std,Control,30,Female,154
18C/Std,Control,31,Female,147
18C/Std,Control,32,Female,154
18C/Std,Control,33,Female,135
18C/Std,Control,34,Female,169
18C/Std,Control,35,Female,98
18C/Std,Control,36,Female,135
18C/Std,Control,37,Female,147
18C/Std,Control,38,Female,141
18C/Std,Control,39,Female,161
18C/Std,Control,40,Female,161
18C/Std,Control,41,Female,112
18C/Std,Control,42,Female,128
18C/Std,Control,43,Female,133
